discente,escola,ano,turma,texto,respostas,classificacao,correcao,tempo_inicial,tempo_final
EST_11,CODAP,6,B,Lembranças do passado,"['caro', 'tinha', 'o', 'café', 'e', 'saia', 'era', 'tinha', 'e', 'que', 'era', 'era', 'e', 'e', 'no', 'ouvia', 'era', 'e', 'era', 'quando', 'foi', 'pequeno', 'e', 'e', 'tem', 'trabalha', 'luto', 'tem', 'vende', 'vive', 'no', 'o', 'era', 'também', 'nas']","['adjetivo', 'verbo', 'artigo', 'nome substantivo', 'conjunção aditiva', 'verbo', 'verbo', 'verbo', 'conjunção aditiva', 'pronome relativo', 'verbo', 'verbo', 'conjunção aditiva', 'conjunção aditiva', 'contração', 'verbo', 'verbo', 'conjunção aditiva', 'verbo', 'advérbio de lugar', 'verbo', 'adjetivo', 'conjunção aditiva', 'verbo', 'verbo', 'verbo', 'nome substantivo', 'verbo', 'verbo', 'verbo', 'contração', 'artigo', 'verbo', 'advérbio de inclusão', 'contração']","['-', 'mesma classe e campo semântico diferente', '-', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e campo semântico diferente', '-', '-']",08:00,08:23
EST_12,CODAP,6,A,Lembranças do passado,"['trabalhava', 'trabalhava', 'timnha', 'economisa', 'dele', 'levava', 'de', 'espasoso', 'sosinhos', 'trabalhava', 'sabado', 'na', 'acabava', 'apacavam', 'pequeno', 'reumida', 'era', 'feliz', 'feliz', 'feliz', 'morreu', 'pequena', 'não', 'morre', 'lasca', 'trabalha', 'familia', 'pobre', 'pobre', 'morre', 'São', 'pobre', 'morre', 'trabalhe', 'comigo']","['verbo', 'verbo', 'verbo', 'verbo', 'contração', 'verbo', 'preposição', 'adjetivo', 'adjetivo', 'verbo', 'nome substantivo', 'contração', 'verbo', 'verbo', 'adjetivo', 'adjetivo', 'verbo', 'adjetivo', 'adjetivo', 'adjetivo', 'verbo', 'adjetivo', 'advérbio de negação', 'verbo', 'verbo', 'verbo', 'nome substantivo', 'adjetivo', 'adjetivo', 'verbo', 'verbo', 'adjetivo', 'verbo', 'verbo', 'pronome pessoal']","['mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', '-', '-', '-', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e mesmo campo semântico', '-', '-', '-', 'mesma classe e mesmo campo semântico', '-', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', '-', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-']",08:09,08:26
EST_13,CODAP,6,A,Lembranças do passado,"['trabalhava', 'trazia', 'o', 'para', 'na', 'tem', 'era', 'era', 'brincava', 'era', 'as', 'era', '-', 'acendiam', 'ligava', '-', 'era', 'viu', '-', '-', 'estavam', 'era', 'da', 'muito', 'ussa', 'os', 'da', 'e', 'muito', 'reclamam', 'que', 'pode', 'da', 'concigo', 'na']","['verbo', 'verbo', 'artigo', 'preposição', 'contração', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'artigo', 'verbo', '-', 'verbo', 'verbo', '-', 'verbo', 'verbo', '-', '-', 'verbo', 'verbo', 'contração', 'advérbio de intensidade', 'verbo', 'artigo', 'contração', 'conjunção aditiva', 'advérbio de intensidade', 'verbo', 'pronome relativo', 'verbo', 'verbo', 'verbo', 'contração']","['mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', '-', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e mesmo campo semântico', '-', '-', '-', '-', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-']",08:09,08:28
EST_14,CODAP,6,A,Lembranças do passado,"['tambem', 'ganhava', 'esse', 'era', 'ir', 'fazia', 'era', 'era', 'brincamos', 'era', 'brincavamos', 'também', 'acendia', 'é', 'eletrico', 'via', 'foi', 'viu', 'foram', 'foram', 'tornaram', 'tanbém', 'que', 'era', '-', '-', '-', 'era', 'tambem', 'moravam', 'pessoas', 'todo', 'gerou', 'amava', 'tenho']","['advérbio de inclusão', 'verbo', 'pronome demonstrativo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'advérbio de inclusão', 'verbo', 'verbo', 'adjetivo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'advérbio de inclusão', 'pronome relativo', 'verbo', '-', '-', '-', 'verbo', 'advérbio de inclusão', 'verbo', 'nome substantivo', 'pronome indefinido', 'verbo', 'verbo', 'verbo']","['-', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e mesmo campo semântico', '-', '-', '-', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico']",08:09,08:14
EST_15,CODAP,6,A,Lembranças do passado,"['trabalhava', 'ganhava', 'conseguiamos', 'viajavamos', 'foi', 'as', 'era', 'bem', 'brincávamos', 'acendia', 'escurecia', 'aconteceu', 'acabou', 'e', 'ligava', 'assistia', 'era', 'divertia', 'foram', 'eram', 'foi', 'era', 'surgiam', 'foi', 'conseguiu', 'conseguiam', 'ajuda', 'tiveram', 'pobre', 'fazem', 'paulistas', 'sim', 'fez', 'fiquei', 'tem']","['verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'artigo', 'verbo', 'adjetivo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'conjunção aditiva', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'adjetivo', 'verbo', 'adjetivo', 'advérbio de afirmação', 'verbo', 'verbo', 'verbo']","['mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico']",08:09,08:24
EST_16,CODAP,6,A,Lembranças do passado,"['trabalhava', 'ganhava', 'juntou', 'viajamos', 'entrar', 'fazia', 'era', 'era', 'andavamos', 'aparecia', 'acendia', 'apareceu', 'surgiu', 'tambem', 'reunia', 'falando', 'foram', 'gostou', 'foram', 'foram', 'iam', 'linda', 'interessantes', 'era', 'conseguia', 'trabalhava', 'vendia', 'tinha', 'amavam', '-', 'cresceu', 'era', 'criou', 'gostei', 'fiz']","['verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'advérbio de inclusão', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'adjetivo', 'adjetivo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', '-', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo']","['mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico']",08:09,08:50
EST_17,CODAP,6,B,Lembranças do passado,"['trabalhava', 'trabalhava', 'o', 'ia', 'teve', 'tinha', 'era', 'era', 'iamos', '-', '-', 'acontecia', 'acabava', 'e', 'elétrico', 'as', 'eram', 'adorava', 'foram', 'foram', 'saiam', '-', 'chegavam', 'era', 'tinham', 'chegaram', '-', 'era', 'tinham', 'atravessar', '-', 'era', 'tinha', '-', 'tem']","['verbo', 'verbo', 'artigo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', '-', '-', 'verbo', 'verbo', 'conjunção aditiva', 'adjetivo', 'artigo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', '-', 'verbo', 'verbo', 'verbo', 'verbo', '-', 'verbo', 'verbo', 'verbo', '-', 'verbo', 'verbo', '-', 'verbo']","['mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e mesmo campo semântico']",08:00,08:24
EST_18,CODAP,6,B,Lembranças do passado,"['fazendeiro', 'tinha', '-', '-', 'entrar', 'soltava', 'era', 'era', 'chegamos', 'chegou', 'entramos', 'mudava', 'acabava', 'e', 'tocando', 'reunida', 'deu', 'queria', 'deram', 'chegaram', 'diminuiram', 'cresceu', 'tambem', 'nasceu', 'consegiu', 'ficou', 'acessiveis', 'tem', 'tinham', 'trabalhar', 'movia', 'teve', 'troce', 'gostei', 'são']","['nome substantivo', 'verbo', '-', '-', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'conjunção aditiva', 'verbo', 'adjetivo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'advérbio de inclusão', 'verbo', 'verbo', 'verbo', 'adjetivo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo']","['-', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico']",08:00,08:20
EST_19,CODAP,6,A,Lembranças do passado,"['bem', 'gastava', 'tinha', 'viajava', 'entrar', 'saia', 'era', 'era', 'ficavamos', 'acendia', 'anoitecia', 'surgiu', 'nasceu', 'e', 'falava', 'assistia', 'foi', 'gostou', 'era', 'foram', 'saiam', 'cresceu', 'surgiram', 'era', 'tinha', 'conseguiram', 'conquistá', 'cresceu', 'falavam', 'era', 'cresceu', 'era', 'gerou', 'gostei', 'fica']","['advérbio de intensidade', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'conjunção aditiva', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo']","['-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico']",08:09,08:39
EST_20,CODAP,6,A,Lembranças do passado,"['trabalha', 'ganha', 'o', 'bom', 'todos', 'solta', 'era', 'era', 'brincavamos', 'acendia', 'passava', 'boa', 'caia', 'apagavam', 'velho', 'ouvia', 'era', 'gostava', 'dava', 'gosto', 'passava', 'era', 'cada', 'gosta', 'com', 'dia', 'dia', 'era', 'todo', 'gosto', 'agora', 'é', 'causou', 'gosto', 'está']","['verbo', 'verbo', 'artigo', 'adjetivo', 'pronome indefinido', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'adjetivo', 'verbo', 'verbo', 'adjetivo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'pronome indefinido', 'verbo', 'preposição', 'nome substantivo', 'nome substantivo', 'verbo', 'pronome indefinido', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo']","['mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', '-', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico', '-', '-', '-', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico']",08:09,08:26
EST_21,CODAP,6,A,Lembranças do passado,"['trabalhava', 'falava', 'tinha', 'veio', 'teve', 'soltava', 'era', 'era', 'ficávamos', 'acendia', 'escurecia', 'anoitecia', 'chegavam', 'acendiam', 'falava', 'via', 'foram', 'queria', 'eram', 'era', 'indo', 'grande', 'tínhamos', 'é', 'teve', 'começou', 'anunciá', 'mudou', 'aqui', 'mudaram', 'cresceu', 'é', 'trouxe', 'gosto', 'guarda']","['verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'adjetivo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'advérbio de lugar', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo']","['mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico']",08:09,08:22
EST_22,CODAP,6,A,Lembranças do passado,"['trabalhava', 'era', 'o', 'era', 'tem', 'soltava', 'era', 'era', 'íamos', 'acendiavam', 'anoitecia', 'acontecia', 'caia', 'e', 'tocava', 'ouvia', 'foi', 'foi', 'foi', 'foi', 'entrava', 'linda', 'acontecia', 'era', 'comprava', '-', 'taixa', '-', 'agitadas', 'andavam', 'pois', 'é', 'teve', 'cuidava', 'estão']","['verbo', 'verbo', 'artigo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'conjunção aditiva', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'adjetivo', 'verbo', 'verbo', 'verbo', '-', 'nome substantivo', '-', 'adjetivo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo']","['mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', '-', '-', '-', '-', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico']",08:09,08:25
EST_23,CODAP,6,A,Lembranças do passado,"['muito', 'era', 'ganhava', 'viajava', 'diversão', 'saia', 'era', 'era', 'saia', 'que', 'como', 'boa', 'vinha', 'acendia', 'ligava', 'asistia', 'são', 'quer', 'da', 'são', 'tambem', 'que', 'e', 'era', '-', 'foram', 'basil', 'as', 'todos', 'pessoas', 'todas', 'ê', 'era', 'dele', 'era']","['advérbio de intensidade', 'verbo', 'verbo', 'verbo', 'nome substantivo', 'verbo', 'verbo', 'verbo', 'verbo', 'pronome relativo', 'preposição', 'adjetivo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'advérbio de inclusão', 'pronome relativo', 'conjunção aditiva', 'verbo', '-', 'verbo', 'nome substantivo', 'artigo', 'pronome indefinido', 'nome substantivo', 'pronome indefinido', 'verbo', 'verbo', 'contração', 'verbo']","['-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', '-', '-', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e campo semântico diferente', '-', '-', '-', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico']",08:09,08:23
EST_24,CODAP,6,A,Lembranças do passado,"['acricunto', 'tinha', 'pouco', 'muito', 'que', 'fazia', 'é', 'é', 'moramos', 'acente', '-', 'que', 'acapa', 'acente', 'que', 'tá', 'é', 'qué', 'foi', 'foi', 'também', 'qué', 'é', 'é', 'comseque', 'vem', 'leva', 'é', 'quando', 'senbre', 'pobres', 'é', 'causão', 'gosto', 'é']","['adjetivo', 'verbo', 'ardvérbio de intensidade', 'advérbio de intensidade', 'pronome relativo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', '-', 'pronome relativo', 'verbo', 'verbo', 'pronome relativo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'advérbio de inclusão', 'pronome relativo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'advérbio de tempo', 'advérbio de tempo', 'adjetivo', 'verbo', 'verbo', 'verbo', 'verbo']","['-', 'mesma classe e campo semântico diferente', '-', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico']",08:09,08:20
EST_25,CODAP,6,B,Lembranças do passado,"['trabalhava', 'recebia', 'tinha', 'viajamos', 'tive', 'sai', 'é', 'é', 'bricamos', 'acendia', 'anoitecia', 'acontecia', 'ligava', 'são', 'ligado', 'escutando', 'era', 'gostava', 'foram', 'eram', 'eram', 'era', 'nossa', 'era', 'pode', '-', '-', 'era', '-', '-', '-', '-', 'tinham', 'gostei', 'são']","['verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'adjetivo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'verbo', 'pronome possessivo', 'verbo', 'verbo', '-', '-', 'verbo', '-', '-', '-', '-', 'verbo', 'verbo', 'verbo']","['mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', '-', '-', 'mesma classe e campo semântico diferente', '-', '-', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico']",08:00,08:37
